episode,episode_return_mean,episode_return_q1,episode_return_q3,episode_return_iqr,steps_mean,steps_q1,steps_q3,steps_iqr,mean_abs_td_error_mean,mean_abs_td_error_q1,mean_abs_td_error_q3,mean_abs_td_error_iqr,mean_abs_q_change_mean,mean_abs_q_change_q1,mean_abs_q_change_q3,mean_abs_q_change_iqr,exploration_ratio_mean,exploration_ratio_q1,exploration_ratio_q3,exploration_ratio_iqr,q_table_size_mean,q_table_size_q1,q_table_size_q3,q_table_size_iqr,q_table_nonzero_mean,q_table_nonzero_q1,q_table_nonzero_q3,q_table_nonzero_iqr,max_q_value_mean,max_q_value_q1,max_q_value_q3,max_q_value_iqr,mean_q_value_mean,mean_q_value_q1,mean_q_value_q3,mean_q_value_iqr,action_entropy_mean,action_entropy_q1,action_entropy_q3,action_entropy_iqr,td_error_std_mean,td_error_std_q1,td_error_std_q3,td_error_std_iqr,q_change_std_mean,q_change_std_q1,q_change_std_q3,q_change_std_iqr,unique_states_visited_mean,unique_states_visited_q1,unique_states_visited_q3,unique_states_visited_iqr
876,187.0,187.0,187.0,0.0,187.0,187.0,187.0,0.0,1.1834244387562027,1.1834244387562027,1.1834244387562027,0.0,0.1183424438756204,0.1183424438756204,0.1183424438756204,0.0,0.1016042780748663,0.1016042780748663,0.1016042780748663,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,43.42638880594704,43.42638880594704,43.42638880594704,0.0,15.692251892665212,15.692251892665212,15.692251892665212,0.0,0.6931328821132328,0.6931328821132328,0.6931328821132328,0.0,2.716985185794584,2.716985185794584,2.716985185794584,0.0,0.2716985185794585,0.2716985185794585,0.2716985185794585,0.0,4.0,4.0,4.0,0.0
877,133.0,133.0,133.0,0.0,133.0,133.0,133.0,0.0,1.298192405181998,1.298192405181998,1.298192405181998,0.0,0.1298192405182001,0.1298192405182001,0.1298192405182001,0.0,0.1278195488721804,0.1278195488721804,0.1278195488721804,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,44.20523119505411,44.20523119505411,44.20523119505411,0.0,15.7810168390534,15.7810168390534,15.7810168390534,0.0,0.6931189141395071,0.6931189141395071,0.6931189141395071,0.0,3.2743725941927133,3.2743725941927133,3.2743725941927133,0.0,0.3274372594192715,0.3274372594192715,0.3274372594192715,0.0,7.0,7.0,7.0,0.0
878,13.0,13.0,13.0,0.0,13.0,13.0,13.0,0.0,3.566323232567016,3.566323232567016,3.566323232567016,0.0,0.3566323232567016,0.3566323232567016,0.3566323232567016,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,44.20523119505411,44.20523119505411,44.20523119505411,0.0,15.696269431713432,15.696269431713432,15.696269431713432,0.0,0.666278442414676,0.666278442414676,0.666278442414676,0.0,8.683594897843388,8.683594897843388,8.683594897843388,0.0,0.8683594897843393,0.8683594897843393,0.8683594897843393,0.0,2.0,2.0,2.0,0.0
879,11.0,11.0,11.0,0.0,11.0,11.0,11.0,0.0,4.831170401017326,4.831170401017326,4.831170401017326,0.0,0.483117040101734,0.483117040101734,0.483117040101734,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,44.20523119505411,44.20523119505411,44.20523119505411,0.0,15.63185712368811,15.63185712368811,15.63185712368811,0.0,0.5859526183035508,0.5859526183035508,0.5859526183035508,0.0,8.549006091489687,8.549006091489687,8.549006091489687,0.0,0.8549006091489678,0.8549006091489678,0.8549006091489678,0.0,4.0,4.0,4.0,0.0
880,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,3.145910077182779,3.145910077182779,3.145910077182779,0.0,0.3145910077182782,0.3145910077182782,0.3145910077182782,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,43.986135827788566,43.986135827788566,43.986135827788566,0.0,15.593176048047862,15.593176048047862,15.593176048047862,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,5.887085130300993,5.887085130300993,5.887085130300993,0.0,0.5887085130300994,0.5887085130300994,0.5887085130300994,0.0,6.0,6.0,6.0,0.0
881,31.0,31.0,31.0,0.0,31.0,31.0,31.0,0.0,3.8561594971540862,3.8561594971540862,3.8561594971540862,0.0,0.3856159497154083,0.3856159497154083,0.3856159497154083,0.0,0.064516129032258,0.064516129032258,0.064516129032258,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,43.2991933221994,43.2991933221994,43.2991933221994,0.0,15.554982779509617,15.554982779509617,15.554982779509617,0.0,0.6926267989248349,0.6926267989248349,0.6926267989248349,0.0,5.634125654153928,5.634125654153928,5.634125654153928,0.0,0.5634125654153933,0.5634125654153933,0.5634125654153933,0.0,6.0,6.0,6.0,0.0
882,165.0,165.0,165.0,0.0,165.0,165.0,165.0,0.0,1.3440466500736203,1.3440466500736203,1.3440466500736203,0.0,0.1344046650073621,0.1344046650073621,0.1344046650073621,0.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,43.403399123262,43.403399123262,43.403399123262,0.0,15.705205049669932,15.705205049669932,15.705205049669932,0.0,0.6929818821956966,0.6929818821956966,0.6929818821956966,0.0,2.843462833089958,2.843462833089958,2.843462833089958,0.0,0.2843462833089957,0.2843462833089957,0.2843462833089957,0.0,7.0,7.0,7.0,0.0
883,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,5.091113157882771,5.091113157882771,5.091113157882771,0.0,0.5091113157882766,0.5091113157882766,0.5091113157882766,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,43.403399123262,43.403399123262,43.403399123262,0.0,15.633125859814962,15.633125859814962,15.633125859814962,0.0,0.5004024235381879,0.5004024235381879,0.5004024235381879,0.0,7.81982178209461,7.81982178209461,7.81982178209461,0.0,0.781982178209461,0.781982178209461,0.781982178209461,0.0,4.0,4.0,4.0,0.0
884,168.0,168.0,168.0,0.0,168.0,168.0,168.0,0.0,1.186145335611266,1.186145335611266,1.186145335611266,0.0,0.1186145335611265,0.1186145335611265,0.1186145335611265,0.0,0.1130952380952381,0.1130952380952381,0.1130952380952381,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,44.197587604849886,44.197587604849886,44.197587604849886,0.0,15.773980664999623,15.773980664999623,15.773980664999623,0.0,0.6928637070611732,0.6928637070611732,0.6928637070611732,0.0,2.8212947491005385,2.8212947491005385,2.8212947491005385,0.0,0.282129474910054,0.282129474910054,0.282129474910054,0.0,6.0,6.0,6.0,0.0
885,11.0,11.0,11.0,0.0,11.0,11.0,11.0,0.0,4.0156453106198,4.0156453106198,4.0156453106198,0.0,0.4015645310619798,0.4015645310619798,0.4015645310619798,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,44.197587604849886,44.197587604849886,44.197587604849886,0.0,15.686246047970553,15.686246047970553,15.686246047970553,0.0,0.6890092384766586,0.6890092384766586,0.6890092384766586,0.0,7.380586038816127,7.380586038816127,7.380586038816127,0.0,0.7380586038816133,0.7380586038816133,0.7380586038816133,0.0,3.0,3.0,3.0,0.0
886,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.835486795746685,4.835486795746685,4.835486795746685,0.0,0.4835486795746675,0.4835486795746675,0.4835486795746675,0.0,0.1,0.1,0.1,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,44.197587604849886,44.197587604849886,44.197587604849886,0.0,15.596991159172816,15.596991159172816,15.596991159172816,0.0,0.3250829733914482,0.3250829733914482,0.3250829733914482,0.0,7.566818459094144,7.566818459094144,7.566818459094144,0.0,0.7566818459094149,0.7566818459094149,0.7566818459094149,0.0,2.0,2.0,2.0,0.0
887,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.406698356468121,4.406698356468121,4.406698356468121,0.0,0.4406698356468119,0.4406698356468119,0.4406698356468119,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,44.197587604849886,44.197587604849886,44.197587604849886,0.0,15.507322895405846,15.507322895405846,15.507322895405846,0.0,0.6108643020548935,0.6108643020548935,0.6108643020548935,0.0,7.30796425987248,7.30796425987248,7.30796425987248,0.0,0.7307964259872479,0.7307964259872479,0.7307964259872479,0.0,3.0,3.0,3.0,0.0
888,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,3.929434523237568,3.929434523237568,3.929434523237568,0.0,0.3929434523237562,0.3929434523237562,0.3929434523237562,0.0,0.12,0.12,0.12,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,43.06206108347913,43.06206108347913,43.06206108347913,0.0,15.447314828553765,15.447314828553765,15.447314828553765,0.0,0.6730116670092565,0.6730116670092565,0.6730116670092565,0.0,5.058584414863223,5.058584414863223,5.058584414863223,0.0,0.5058584414863222,0.5058584414863222,0.5058584414863222,0.0,5.0,5.0,5.0,0.0
889,110.0,110.0,110.0,0.0,110.0,110.0,110.0,0.0,2.7221289359907592,2.7221289359907592,2.7221289359907592,0.0,0.272212893599076,0.272212893599076,0.272212893599076,0.0,0.109090909090909,0.109090909090909,0.109090909090909,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.14714589739323,42.14714589739323,42.14714589739323,0.0,15.504108514458832,15.504108514458832,15.504108514458832,0.0,0.6924858777484906,0.6924858777484906,0.6924858777484906,0.0,4.847345725208849,4.847345725208849,4.847345725208849,0.0,0.4847345725208847,0.4847345725208847,0.4847345725208847,0.0,8.0,8.0,8.0,0.0
890,49.0,49.0,49.0,0.0,49.0,49.0,49.0,0.0,2.3663514032832023,2.3663514032832023,2.3663514032832023,0.0,0.2366351403283205,0.2366351403283205,0.2366351403283205,0.0,0.0816326530612244,0.0816326530612244,0.0816326530612244,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.14714589739323,42.14714589739323,42.14714589739323,0.0,15.472985649884246,15.472985649884246,15.472985649884246,0.0,0.6879319439065483,0.6879319439065483,0.6879319439065483,0.0,4.043797305181633,4.043797305181633,4.043797305181633,0.0,0.4043797305181635,0.4043797305181635,0.4043797305181635,0.0,7.0,7.0,7.0,0.0
891,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,3.0805253218638744,3.0805253218638744,3.0805253218638744,0.0,0.3080525321863879,0.3080525321863879,0.3080525321863879,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.14714589739323,42.14714589739323,42.14714589739323,0.0,15.401617293970926,15.401617293970926,15.401617293970926,0.0,0.625491359725573,0.625491359725573,0.625491359725573,0.0,4.995381246705222,4.995381246705222,4.995381246705222,0.0,0.4995381246705222,0.4995381246705222,0.4995381246705222,0.0,5.0,5.0,5.0,0.0
892,37.0,37.0,37.0,0.0,37.0,37.0,37.0,0.0,2.7760491610051736,2.7760491610051736,2.7760491610051736,0.0,0.2776049161005174,0.2776049161005174,0.2776049161005174,0.0,0.1351351351351351,0.1351351351351351,0.1351351351351351,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.14714589739323,42.14714589739323,42.14714589739323,0.0,15.366540167872836,15.366540167872836,15.366540167872836,0.0,0.6751425885789244,0.6751425885789244,0.6751425885789244,0.0,4.412111197688036,4.412111197688036,4.412111197688036,0.0,0.441211119768804,0.441211119768804,0.441211119768804,0.0,7.0,7.0,7.0,0.0
893,44.0,44.0,44.0,0.0,44.0,44.0,44.0,0.0,2.3288909889597225,2.3288909889597225,2.3288909889597225,0.0,0.2328890988959713,0.2328890988959713,0.2328890988959713,0.0,0.1136363636363636,0.1136363636363636,0.1136363636363636,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.14714589739323,42.14714589739323,42.14714589739323,0.0,15.330672921820115,15.330672921820115,15.330672921820115,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.906536661148463,3.906536661148463,3.906536661148463,0.0,0.3906536661148466,0.3906536661148466,0.3906536661148466,0.0,7.0,7.0,7.0,0.0
894,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.309158241588885,4.309158241588885,4.309158241588885,0.0,0.4309158241588893,0.4309158241588893,0.4309158241588893,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.14714589739323,42.14714589739323,42.14714589739323,0.0,15.244669005570044,15.244669005570044,15.244669005570044,0.0,0.0,-0.0,-0.0,0.0,6.524884765756996,6.524884765756996,6.524884765756996,0.0,0.6524884765756994,0.6524884765756994,0.6524884765756994,0.0,3.0,3.0,3.0,0.0
895,87.0,87.0,87.0,0.0,87.0,87.0,87.0,0.0,2.902490448536728,2.902490448536728,2.902490448536728,0.0,0.2902490448536726,0.2902490448536726,0.2902490448536726,0.0,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.88981351040154,41.88981351040154,41.88981351040154,0.0,15.28422306337614,15.28422306337614,15.28422306337614,0.0,0.6914947971215378,0.6914947971215378,0.6914947971215378,0.0,5.783432259417719,5.783432259417719,5.783432259417719,0.0,0.578343225941772,0.578343225941772,0.578343225941772,0.0,8.0,8.0,8.0,0.0
896,9.0,9.0,9.0,0.0,9.0,9.0,9.0,0.0,4.487917683600262,4.487917683600262,4.487917683600262,0.0,0.4487917683600268,0.4487917683600268,0.4487917683600268,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.88981351040154,41.88981351040154,41.88981351040154,0.0,15.198050972693755,15.198050972693755,15.198050972693755,0.0,0.5297061990576545,0.5297061990576545,0.5297061990576545,0.0,4.876182176860266,4.876182176860266,4.876182176860266,0.0,0.4876182176860267,0.4876182176860267,0.4876182176860267,0.0,3.0,3.0,3.0,0.0
897,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,2.862162256475605,2.862162256475605,2.862162256475605,0.0,0.2862162256475601,0.2862162256475601,0.2862162256475601,0.0,0.025,0.025,0.025,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.786076442555135,41.786076442555135,41.786076442555135,0.0,15.15820985482113,15.15820985482113,15.15820985482113,0.0,0.6474466390346325,0.6474466390346325,0.6474466390346325,0.0,5.161513607103991,5.161513607103991,5.161513607103991,0.0,0.5161513607103989,0.5161513607103989,0.5161513607103989,0.0,8.0,8.0,8.0,0.0
898,62.0,62.0,62.0,0.0,62.0,62.0,62.0,0.0,2.3449272398167023,2.3449272398167023,2.3449272398167023,0.0,0.2344927239816708,0.2344927239816708,0.2344927239816708,0.0,0.064516129032258,0.064516129032258,0.064516129032258,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.81203587176125,41.81203587176125,41.81203587176125,0.0,15.15091304086044,15.15091304086044,15.15091304086044,0.0,0.6926267989248349,0.6926267989248349,0.6926267989248349,0.0,4.279159015380005,4.279159015380005,4.279159015380005,0.0,0.4279159015380001,0.4279159015380001,0.4279159015380001,0.0,8.0,8.0,8.0,0.0
899,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,1.992657943768404,1.992657943768404,1.992657943768404,0.0,0.1992657943768399,0.1992657943768399,0.1992657943768399,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.81203587176125,41.81203587176125,41.81203587176125,0.0,15.106682520792305,15.106682520792305,15.106682520792305,0.0,0.6869615765973234,0.6869615765973234,0.6869615765973234,0.0,3.968472333144771,3.968472333144771,3.968472333144771,0.0,0.3968472333144769,0.3968472333144769,0.3968472333144769,0.0,5.0,5.0,5.0,0.0
900,155.0,155.0,155.0,0.0,155.0,155.0,155.0,0.0,1.2520748712091077,1.2520748712091077,1.2520748712091077,0.0,0.1252074871209108,0.1252074871209108,0.1252074871209108,0.0,0.1032258064516129,0.1032258064516129,0.1032258064516129,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.81203587176125,41.81203587176125,41.81203587176125,0.0,15.254917215976048,15.254917215976048,15.254917215976048,0.0,0.6884572217893625,0.6884572217893625,0.6884572217893625,0.0,2.846098503035731,2.846098503035731,2.846098503035731,0.0,0.2846098503035732,0.2846098503035732,0.2846098503035732,0.0,10.0,10.0,10.0,0.0
901,56.0,56.0,56.0,0.0,56.0,56.0,56.0,0.0,2.192344839058731,2.192344839058731,2.192344839058731,0.0,0.219234483905873,0.219234483905873,0.219234483905873,0.0,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.981973789647085,41.981973789647085,41.981973789647085,0.0,15.23739918492195,15.23739918492195,15.23739918492195,0.0,0.687396352150425,0.687396352150425,0.687396352150425,0.0,4.345139356378541,4.345139356378541,4.345139356378541,0.0,0.434513935637854,0.434513935637854,0.434513935637854,0.0,7.0,7.0,7.0,0.0
902,31.0,31.0,31.0,0.0,31.0,31.0,31.0,0.0,2.3773700790682444,2.3773700790682444,2.3773700790682444,0.0,0.2377370079068241,0.2377370079068241,0.2377370079068241,0.0,0.032258064516129,0.032258064516129,0.032258064516129,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.90317012116217,41.90317012116217,41.90317012116217,0.0,15.19787926087473,15.19787926087473,15.19787926087473,0.0,0.6926267989248349,0.6926267989248349,0.6926267989248349,0.0,5.646015695540475,5.646015695540475,5.646015695540475,0.0,0.5646015695540474,0.5646015695540474,0.5646015695540474,0.0,6.0,6.0,6.0,0.0
903,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,2.3525401212820425,2.3525401212820425,2.3525401212820425,0.0,0.2352540121282039,0.2352540121282039,0.2352540121282039,0.0,0.09375,0.09375,0.09375,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.90317012116217,41.90317012116217,41.90317012116217,0.0,15.148372871954765,15.148372871954765,15.148372871954765,0.0,0.6853142072764582,0.6853142072764582,0.6853142072764582,0.0,3.379641118122584,3.379641118122584,3.379641118122584,0.0,0.3379641118122582,0.3379641118122582,0.3379641118122582,0.0,5.0,5.0,5.0,0.0
904,61.0,61.0,61.0,0.0,61.0,61.0,61.0,0.0,2.040886305535408,2.040886305535408,2.040886305535408,0.0,0.2040886305535409,0.2040886305535409,0.2040886305535409,0.0,0.0327868852459016,0.0327868852459016,0.0327868852459016,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.09835968090178,42.09835968090178,42.09835968090178,0.0,15.142947875913396,15.142947875913396,15.142947875913396,0.0,0.6897840967421709,0.6897840967421709,0.6897840967421709,0.0,4.673420568278895,4.673420568278895,4.673420568278895,0.0,0.4673420568278896,0.4673420568278896,0.4673420568278896,0.0,7.0,7.0,7.0,0.0
905,72.0,72.0,72.0,0.0,72.0,72.0,72.0,0.0,1.763382911768813,1.763382911768813,1.763382911768813,0.0,0.1763382911768813,0.1763382911768813,0.1763382911768813,0.0,0.0972222222222222,0.0972222222222222,0.0972222222222222,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.09835968090178,42.09835968090178,42.09835968090178,0.0,15.161017229015014,15.161017229015014,15.161017229015014,0.0,0.6916031758694977,0.6916031758694977,0.6916031758694977,0.0,3.730348508580246,3.730348508580246,3.730348508580246,0.0,0.3730348508580248,0.3730348508580248,0.3730348508580248,0.0,7.0,7.0,7.0,0.0
906,27.0,27.0,27.0,0.0,27.0,27.0,27.0,0.0,4.322984406905097,4.322984406905097,4.322984406905097,0.0,0.4322984406905099,0.4322984406905099,0.4322984406905099,0.0,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,42.28863202140487,42.28863202140487,42.28863202140487,0.0,15.105762486323185,15.105762486323185,15.105762486323185,0.0,0.6591525038229908,0.6591525038229908,0.6591525038229908,0.0,7.745294737180709,7.745294737180709,7.745294737180709,0.0,0.7745294737180709,0.7745294737180709,0.7745294737180709,0.0,7.0,7.0,7.0,0.0
907,73.0,73.0,73.0,0.0,73.0,73.0,73.0,0.0,2.7264011546195395,2.7264011546195395,2.7264011546195395,0.0,0.272640115461954,0.272640115461954,0.272640115461954,0.0,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.88183240488106,41.88183240488106,41.88183240488106,0.0,15.113013643887012,15.113013643887012,15.113013643887012,0.0,0.693053351391456,0.693053351391456,0.693053351391456,0.0,4.571843278771612,4.571843278771612,4.571843278771612,0.0,0.4571843278771611,0.4571843278771611,0.4571843278771611,0.0,8.0,8.0,8.0,0.0
908,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,2.4616546480678227,2.4616546480678227,2.4616546480678227,0.0,0.2461654648067821,0.2461654648067821,0.2461654648067821,0.0,0.106060606060606,0.106060606060606,0.106060606060606,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.6895924523477,41.6895924523477,41.6895924523477,0.0,15.125307580059976,15.125307580059976,15.125307580059976,0.0,0.6913095073117435,0.6913095073117435,0.6913095073117435,0.0,4.618178946416472,4.618178946416472,4.618178946416472,0.0,0.4618178946416475,0.4618178946416475,0.4618178946416475,0.0,8.0,8.0,8.0,0.0
909,57.0,57.0,57.0,0.0,57.0,57.0,57.0,0.0,2.523148896829104,2.523148896829104,2.523148896829104,0.0,0.2523148896829104,0.2523148896829104,0.2523148896829104,0.0,0.0701754385964912,0.0701754385964912,0.0701754385964912,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.58094250606423,41.58094250606423,41.58094250606423,0.0,15.111918977049864,15.111918977049864,15.111918977049864,0.0,0.6929932791588755,0.6929932791588755,0.6929932791588755,0.0,4.577722710411646,4.577722710411646,4.577722710411646,0.0,0.4577722710411646,0.4577722710411646,0.4577722710411646,0.0,8.0,8.0,8.0,0.0
910,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,1.8680214651411309,1.8680214651411309,1.8680214651411309,0.0,0.1868021465141127,0.1868021465141127,0.1868021465141127,0.0,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.58094250606423,41.58094250606423,41.58094250606423,0.0,15.124762107571708,15.124762107571708,15.124762107571708,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.5035855186611577,3.5035855186611577,3.5035855186611577,0.0,0.3503585518661159,0.3503585518661159,0.3503585518661159,0.0,5.0,5.0,5.0,0.0
911,75.0,75.0,75.0,0.0,75.0,75.0,75.0,0.0,2.5208841208832853,2.5208841208832853,2.5208841208832853,0.0,0.2520884120883286,0.2520884120883286,0.2520884120883286,0.0,0.2,0.2,0.2,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.4908680289492,41.4908680289492,41.4908680289492,0.0,15.15005592748705,15.15005592748705,15.15005592748705,0.0,0.6930582890371242,0.6930582890371242,0.6930582890371242,0.0,4.861264838132901,4.861264838132901,4.861264838132901,0.0,0.4861264838132902,0.4861264838132902,0.4861264838132902,0.0,8.0,8.0,8.0,0.0
912,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,3.3502584235714643,3.3502584235714643,3.3502584235714643,0.0,0.3350258423571463,0.3350258423571463,0.3350258423571463,0.0,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.4908680289492,41.4908680289492,41.4908680289492,0.0,15.111129791390418,15.111129791390418,15.111129791390418,0.0,0.6554817739013927,0.6554817739013927,0.6554817739013927,0.0,5.443210409067026,5.443210409067026,5.443210409067026,0.0,0.5443210409067024,0.5443210409067024,0.5443210409067024,0.0,7.0,7.0,7.0,0.0
913,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,3.141354432944923,3.141354432944923,3.141354432944923,0.0,0.3141354432944919,0.3141354432944919,0.3141354432944919,0.0,0.12,0.12,0.12,0.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,41.4908680289492,41.4908680289492,41.4908680289492,0.0,15.050538659214784,15.050538659214784,15.050538659214784,0.0,0.6268694575724263,0.6268694575724263,0.6268694575724263,0.0,4.823822345578061,4.823822345578061,4.823822345578061,0.0,0.4823822345578059,0.4823822345578059,0.4823822345578059,0.0,7.0,7.0,7.0,0.0
